"datasetID","study","entered.by","genus","species","variety","woody","crop","source.population","provenance.lat","provenance.long","provenance.altitude","continent","no.indiv.collected","year.collected","year.germination","storage.type","storage.time","storage.humidity","storage.temp","treatment","chill.temp","chill.duration","germ.temp","other.treatment","photoperiod","chemical","chemical.concent","trt.duration","scarification","scarif.type","soaking","soaked.in","soaking.duration","seed.mass.given","respvar","response","error.type","resp.error","reps","n.per.rep","germ.duration","germ.time.zero","figure","Notes","sp.name"
"downie98","exp2","JN","Picea","glauca",NA,"Y","N","HighLevel Forest Products (via Pine Ridge Forest Nursery, Smoky Lake, Alberta)","54.084886847703302","-112.246249673015",NA,"North America",NA,NA,NA,NA,NA,NA,NA,"salt.solution.-55MPa","5","28",NA,"aircirculation.present",NA,"NaCl",NA,NA,"N",NA,"N",NA,NA,"N","seed.moisture.content.fresh.weight","7.1280000000000001",NA,NA,"3","200",NA,NA,"4A",NA,"Picea glauca"
"downie98","exp2","JN","Picea","glauca",NA,"Y","N","HighLevel Forest Products (via Pine Ridge Forest Nursery, Smoky Lake, Alberta)","54.084886847703302","-112.246249673015",NA,"North America",NA,NA,NA,NA,NA,NA,NA,"salt.solution.-37MPa","5","28",NA,"aircirculation.present",NA,"NaCl",NA,NA,"N",NA,"N",NA,NA,"N","seed.moisture.content.fresh.weight","9.1920000000000002",NA,NA,"3","200",NA,NA,"4A",NA,"Picea glauca"
"downie98","exp2","JN","Picea","glauca",NA,"Y","N","HighLevel Forest Products (via Pine Ridge Forest Nursery, Smoky Lake, Alberta)","54.084886847703302","-112.246249673015",NA,"North America",NA,NA,NA,NA,NA,NA,NA,"salt.solution.-18MPa","5","28",NA,"aircirculation.present",NA,"NaCl",NA,NA,"N",NA,"N",NA,NA,"N","seed.moisture.content.fresh.weight","12.535",NA,NA,"3","200",NA,NA,"4A",NA,"Picea glauca"
"downie98","exp2","JN","Picea","glauca",NA,"Y","N","HighLevel Forest Products (via Pine Ridge Forest Nursery, Smoky Lake, Alberta)","54.084886847703302","-112.246249673015",NA,"North America",NA,NA,NA,NA,NA,NA,NA,"salt.solution.-5MPa","5","28",NA,"aircirculation.present",NA,"NaCl",NA,NA,"N",NA,"N",NA,NA,"N","seed.moisture.content.fresh.weight","18.335999999999999",NA,NA,"3","200",NA,NA,"4A",NA,"Picea glauca"
"downie98","exp2","JN","Picea","glauca",NA,"Y","N","HighLevel Forest Products (via Pine Ridge Forest Nursery, Smoky Lake, Alberta)","54.084886847703302","-112.246249673015",NA,"North America",NA,NA,NA,NA,NA,NA,NA,"salt.solution.-144MPa","5","49",NA,"aircirculation.present",NA,"NaCl",NA,NA,"N",NA,"N",NA,NA,"N","seed.moisture.content.fresh.weight","5.407",NA,NA,"3","200",NA,NA,"4A",NA,"Picea glauca"
"downie98","exp2","JN","Picea","glauca",NA,"Y","N","HighLevel Forest Products (via Pine Ridge Forest Nursery, Smoky Lake, Alberta)","54.084886847703302","-112.246249673015",NA,"North America",NA,NA,NA,NA,NA,NA,NA,"salt.solution.-53MPa","5","49",NA,"aircirculation.present",NA,"NaCl",NA,NA,"N",NA,"N",NA,NA,"N","seed.moisture.content.fresh.weight","7.5209999999999999",NA,NA,"3","200",NA,NA,"4A",NA,"Picea glauca"
"downie98","exp2","JN","Picea","glauca",NA,"Y","N","HighLevel Forest Products (via Pine Ridge Forest Nursery, Smoky Lake, Alberta)","54.084886847703302","-112.246249673015",NA,"North America",NA,NA,NA,NA,NA,NA,NA,"salt.solution.-30MPa","5","49",NA,"aircirculation.present",NA,"NaCl",NA,NA,"N",NA,"N",NA,NA,"N","seed.moisture.content.fresh.weight","10.273999999999999",NA,NA,"3","200",NA,NA,"4A",NA,"Picea glauca"
"downie98","exp2","JN","Picea","glauca",NA,"Y","N","HighLevel Forest Products (via Pine Ridge Forest Nursery, Smoky Lake, Alberta)","54.084886847703302","-112.246249673015",NA,"North America",NA,NA,NA,NA,NA,NA,NA,"salt.solution.-10MPa","5","49",NA,"aircirculation.present",NA,"NaCl",NA,NA,"N",NA,"N",NA,NA,"N","seed.moisture.content.fresh.weight","14.01",NA,NA,"3","200",NA,NA,"4A",NA,"Picea glauca"
"downie98","exp2","JN","Picea","glauca",NA,"Y","N","HighLevel Forest Products (via Pine Ridge Forest Nursery, Smoky Lake, Alberta)","54.084886847703302","-112.246249673015",NA,"North America",NA,NA,NA,NA,NA,NA,NA,"salt.solution.-144MPa","5","28",NA,"aircirculation.present",NA,"NaCl",NA,NA,"N",NA,"N",NA,NA,"N","seed.moisture.content.fresh.weight","7.226",NA,NA,"3","200",NA,NA,"4A",NA,"Picea glauca"
"downie98","exp2","JN","Picea","glauca",NA,"Y","N","HighLevel Forest Products (via Pine Ridge Forest Nursery, Smoky Lake, Alberta)","54.084886847703302","-112.246249673015",NA,"North America",NA,NA,NA,NA,NA,NA,NA,"salt.solution.-53MPa","5","28",NA,"aircirculation.present",NA,"NaCl",NA,NA,"N",NA,"N",NA,NA,"N","seed.moisture.content.fresh.weight","9.5860000000000003",NA,NA,"3","200",NA,NA,"4A",NA,"Picea glauca"
"downie98","exp2","JN","Picea","glauca",NA,"Y","N","HighLevel Forest Products (via Pine Ridge Forest Nursery, Smoky Lake, Alberta)","54.084886847703302","-112.246249673015",NA,"North America",NA,NA,NA,NA,NA,NA,NA,"salt.solution.-30MPa","5","28",NA,"aircirculation.present",NA,"NaCl",NA,NA,"N",NA,"N",NA,NA,"N","seed.moisture.content.fresh.weight","11.847",NA,NA,"3","200",NA,NA,"4A",NA,"Picea glauca"
"downie98","exp2","JN","Picea","glauca",NA,"Y","N","HighLevel Forest Products (via Pine Ridge Forest Nursery, Smoky Lake, Alberta)","54.084886847703302","-112.246249673015",NA,"North America",NA,NA,NA,NA,NA,NA,NA,"salt.solution.-10MPa","5","28",NA,"aircirculation.present",NA,"NaCl",NA,NA,"N",NA,"N",NA,NA,"N","seed.moisture.content.fresh.weight","15.779",NA,NA,"3","200",NA,NA,"4A",NA,"Picea glauca"
"downie98","exp2","JN","Picea","glauca",NA,"Y","N","HighLevel Forest Products (via Pine Ridge Forest Nursery, Smoky Lake, Alberta)","54.084886847703302","-112.246249673015",NA,"North America",NA,NA,NA,NA,NA,NA,NA,"PEG.solution.-7MPa","5","28",NA,NA,NA,"polyethylene.glycol",NA,NA,"N",NA,"N",NA,NA,"N","seed.moisture.content.fresh.weight","18.893999999999998","SE","0.87700000000000244","3","200",NA,NA,"4B",NA,"Picea glauca"
"downie98","exp2","JN","Picea","glauca",NA,"Y","N","HighLevel Forest Products (via Pine Ridge Forest Nursery, Smoky Lake, Alberta)","54.084886847703302","-112.246249673015",NA,"North America",NA,NA,NA,NA,NA,NA,NA,"PEG.solution.-6MPa","5","28",NA,NA,NA,"polyethylene.glycol",NA,NA,"N",NA,"N",NA,NA,"N","seed.moisture.content.fresh.weight","19.152000000000001","SE","1.3419999999999987","3","200",NA,NA,"4B",NA,"Picea glauca"
"downie98","exp2","JN","Picea","glauca",NA,"Y","N","HighLevel Forest Products (via Pine Ridge Forest Nursery, Smoky Lake, Alberta)","54.084886847703302","-112.246249673015",NA,"North America",NA,NA,NA,NA,NA,NA,NA,"PEG.solution.-4.5MPa","5","28",NA,NA,NA,"polyethylene.glycol",NA,NA,"N",NA,"N",NA,NA,"N","seed.moisture.content.fresh.weight","20.907","SE","0.51599999999999824","3","200",NA,NA,"4B",NA,"Picea glauca"
"downie98","exp2","JN","Picea","glauca",NA,"Y","N","HighLevel Forest Products (via Pine Ridge Forest Nursery, Smoky Lake, Alberta)","54.084886847703302","-112.246249673015",NA,"North America",NA,NA,NA,NA,NA,NA,NA,"PEG.solution.-4MPa","5","28",NA,NA,NA,"polyethylene.glycol",NA,NA,"N",NA,"N",NA,NA,"N","seed.moisture.content.fresh.weight","22.353000000000002","SE","1.134999999999998","3","200",NA,NA,"4B",NA,"Picea glauca"
"downie98","exp2","JN","Picea","glauca",NA,"Y","N","HighLevel Forest Products (via Pine Ridge Forest Nursery, Smoky Lake, Alberta)","54.084886847703302","-112.246249673015",NA,"North America",NA,NA,NA,NA,NA,NA,NA,"PEG.solution.-3MPa","5","28",NA,NA,NA,"polyethylene.glycol",NA,NA,"N",NA,"N",NA,NA,"N","seed.moisture.content.fresh.weight","22.972000000000001","SE","0.82599999999999696","3","200",NA,NA,"4B",NA,"Picea glauca"
"downie98","exp2","JN","Picea","glauca",NA,"Y","N","HighLevel Forest Products (via Pine Ridge Forest Nursery, Smoky Lake, Alberta)","54.084886847703302","-112.246249673015",NA,"North America",NA,NA,NA,NA,NA,NA,NA,"PEG.solution.-7MPa","5","28",NA,NA,NA,"polyethylene.glycol",NA,NA,"N",NA,"N",NA,NA,"N","seed.moisture.content.fresh.weight","25.863","SE","0.41300000000000026","3","200",NA,NA,"4B",NA,"Picea glauca"
"downie98","exp2","JN","Picea","glauca",NA,"Y","N","HighLevel Forest Products (via Pine Ridge Forest Nursery, Smoky Lake, Alberta)","54.084886847703302","-112.246249673015",NA,"North America",NA,NA,NA,NA,NA,NA,NA,"PEG.solution.-2.5MPa","5","28",NA,NA,NA,"polyethylene.glycol",NA,NA,"N",NA,"N",NA,NA,"N","seed.moisture.content.fresh.weight","25.655999999999999","SE","0.62000000000000099","3","200",NA,NA,"4B",NA,"Picea glauca"
"downie98","exp2","JN","Picea","glauca",NA,"Y","N","HighLevel Forest Products (via Pine Ridge Forest Nursery, Smoky Lake, Alberta)","54.084886847703302","-112.246249673015",NA,"North America",NA,NA,NA,NA,NA,NA,NA,"PEG.solution.-2MPa","5","28",NA,NA,NA,"polyethylene.glycol",NA,NA,"N",NA,"N",NA,NA,"N","seed.moisture.content.fresh.weight","26.585999999999999","SE","0.61899999999999977","3","200",NA,NA,"4B",NA,"Picea glauca"
"downie98","exp2","JN","Picea","glauca",NA,"Y","N","HighLevel Forest Products (via Pine Ridge Forest Nursery, Smoky Lake, Alberta)","54.084886847703302","-112.246249673015",NA,"North America",NA,NA,NA,NA,NA,NA,NA,"PEG.solution.-1.5MPa","5","28",NA,NA,NA,"polyethylene.glycol",NA,NA,"N",NA,"N",NA,NA,"N","seed.moisture.content.fresh.weight","29.58","SE","0.82600000000000051","3","200",NA,NA,"4B",NA,"Picea glauca"
"javanmard14","exp1","SC","Prunus","avium",NA,"Y","N",NA,NA,NA,NA,NA,"1920","2011","2011",NA,NA,NA,NA,NA,"4+/-0.5","28","13+/-0.5",NA,NA,"GA3","0","0.5","Y","mechanical","Y","1% NaOCL","20",NA,"per.germ","0.25","+/-SE","0","4","20","21","following cold strat","Figure 3",NA,"Prunus avium"
"javanmard14","exp1","SC","Prunus","avium",NA,"Y","N",NA,NA,NA,NA,NA,"1920","2011","2011",NA,NA,NA,NA,NA,"4+/-0.5","42","13+/-0.5",NA,NA,"GA3","0","0.5","Y","mechanical","Y","1% NaOCL","20",NA,"per.germ","3.062","+/-SE","0","4","20","21","following cold strat","Figure 3",NA,"Prunus avium"
"javanmard14","exp1","SC","Prunus","avium",NA,"Y","N",NA,NA,NA,NA,NA,"1920","2011","2011",NA,NA,NA,NA,NA,"4+/-0.5","56","13+/-0.5",NA,NA,"GA3","0","0.5","Y","mechanical","Y","1% NaOCL","20",NA,"per.germ","3.812","+/-SE","0","4","20","21","following cold strat","Figure 3",NA,"Prunus avium"
"javanmard14","exp1","SC","Prunus","avium",NA,"Y","N",NA,NA,NA,NA,NA,"1920","2011","2011",NA,NA,NA,NA,NA,"4+/-0.5","28","13+/-0.5",NA,NA,"GA3","250","0.5","Y","mechanical","Y","1% NaOCL","20",NA,"per.germ","3","+/-SE","2.9379999999999997","4","20","21","following cold strat","Figure 3",NA,"Prunus avium"
"javanmard14","exp1","SC","Prunus","avium",NA,"Y","N",NA,NA,NA,NA,NA,"1920","2011","2011",NA,NA,NA,NA,NA,"4+/-0.5","42","13+/-0.5",NA,NA,"GA3","250","0.5","Y","mechanical","Y","1% NaOCL","20",NA,"per.germ","8.062","+/-SE","2.9999999999999991","4","20","21","following cold strat","Figure 3",NA,"Prunus avium"
"javanmard14","exp1","SC","Prunus","avium",NA,"Y","N",NA,NA,NA,NA,NA,"1920","2011","2011",NA,NA,NA,NA,NA,"4+/-0.5","56","13+/-0.5",NA,NA,"GA3","250","0.5","Y","mechanical","Y","1% NaOCL","20",NA,"per.germ","13.312","+/-SE","5.1880000000000006","4","20","21","following cold strat","Figure 3",NA,"Prunus avium"
"javanmard14","exp1","SC","Prunus","avium",NA,"Y","N",NA,NA,NA,NA,NA,"1920","2011","2011",NA,NA,NA,NA,NA,"4+/-0.5","28","13+/-0.5",NA,NA,"GA3","500","0.5","Y","mechanical","Y","1% NaOCL","20",NA,"per.germ","15.312","+/-SE","4.6879999999999997","4","20","21","following cold strat","Figure 3",NA,"Prunus avium"
"javanmard14","exp1","SC","Prunus","avium",NA,"Y","N",NA,NA,NA,NA,NA,"1920","2011","2011",NA,NA,NA,NA,NA,"4+/-0.5","42","13+/-0.5",NA,NA,"GA3","500","0.5","Y","mechanical","Y","1% NaOCL","20",NA,"per.germ","42.312","+/-SE","indistinguishable","4","20","21","following cold strat","Figure 3",NA,"Prunus avium"
"javanmard14","exp1","SC","Prunus","avium",NA,"Y","N",NA,NA,NA,NA,NA,"1920","2011","2011",NA,NA,NA,NA,NA,"4+/-0.5","56","13+/-0.5",NA,NA,"GA3","500","0.5","Y","mechanical","Y","1% NaOCL","20",NA,"per.germ","44.562","+/-SE","indistinguishable","4","20","21","following cold strat","Figure 3",NA,"Prunus avium"
"javanmard14","exp1","SC","Prunus","avium",NA,"Y","N",NA,NA,NA,NA,NA,"1920","2011","2011",NA,NA,NA,NA,NA,"4+/-0.5","28","13+/-0.5",NA,NA,"GA3","1000","0.5","Y","mechanical","Y","1% NaOCL","20",NA,"per.germ","17.312","+/-SE","4.1879999999999997","4","20","21","following cold strat","Figure 3",NA,"Prunus avium"
"javanmard14","exp1","SC","Prunus","avium",NA,"Y","N",NA,NA,NA,NA,NA,"1920","2011","2011",NA,NA,NA,NA,NA,"4+/-0.5","42","13+/-0.5",NA,NA,"GA3","1000","0.5","Y","mechanical","Y","1% NaOCL","20",NA,"per.germ","41.562","+/-SE","indistinguishable","4","20","21","following cold strat","Figure 3",NA,"Prunus avium"
"javanmard14","exp1","SC","Prunus","avium",NA,"Y","N",NA,NA,NA,NA,NA,"1920","2011","2011",NA,NA,NA,NA,NA,"4+/-0.5","56","13+/-0.5",NA,NA,"GA3","1000","0.5","Y","mechanical","Y","1% NaOCL","20",NA,"per.germ","45.312","+/-SE","indistinguishable","4","20","21","following cold strat","Figure 3",NA,"Prunus avium"
"javanmard14","exp1","SC","Prunus","avium",NA,"Y","N",NA,NA,NA,NA,NA,"1920","2011","2011",NA,NA,NA,NA,NA,"4+/-0.5","28","13+/-0.5",NA,NA,"GA3","0","0.5","Y","mechanical","Y","1% NaOCL","20",NA,"germ.rt","0","+/-SE","0","4","20","21","following cold strat","Figure 3",NA,"Prunus avium"
"javanmard14","exp1","SC","Prunus","avium",NA,"Y","N",NA,NA,NA,NA,NA,"1920","2011","2011",NA,NA,NA,NA,NA,"4+/-0.5","42","13+/-0.5",NA,NA,"GA3","0","0.5","Y","mechanical","Y","1% NaOCL","20",NA,"germ.rt","0","+/-SE","0","4","20","21","following cold strat","Figure 3",NA,"Prunus avium"
"javanmard14","exp1","SC","Prunus","avium",NA,"Y","N",NA,NA,NA,NA,NA,"1920","2011","2011",NA,NA,NA,NA,NA,"4+/-0.5","56","13+/-0.5",NA,NA,"GA3","0","0.5","Y","mechanical","Y","1% NaOCL","20",NA,"germ.rt","0.117","+/-SE","0","4","20","21","following cold strat","Figure 3",NA,"Prunus avium"
"javanmard14","exp1","SC","Prunus","avium",NA,"Y","N",NA,NA,NA,NA,NA,"1920","2011","2011",NA,NA,NA,NA,NA,"4+/-0.5","28","13+/-0.5",NA,NA,"GA3","250","0.5","Y","mechanical","Y","1% NaOCL","20",NA,"germ.rt","0.032","+/-SE","0","4","20","21","following cold strat","Figure 3",NA,"Prunus avium"
"javanmard14","exp1","SC","Prunus","avium",NA,"Y","N",NA,NA,NA,NA,NA,"1920","2011","2011",NA,NA,NA,NA,NA,"4+/-0.5","42","13+/-0.5",NA,NA,"GA3","250","0.5","Y","mechanical","Y","1% NaOCL","20",NA,"germ.rt","0.101","+/-SE","0","4","20","21","following cold strat","Figure 3",NA,"Prunus avium"
"javanmard14","exp1","SC","Prunus","avium",NA,"Y","N",NA,NA,NA,NA,NA,"1920","2011","2011",NA,NA,NA,NA,NA,"4+/-0.5","56","13+/-0.5",NA,NA,"GA3","250","0.5","Y","mechanical","Y","1% NaOCL","20",NA,"germ.rt","0.165","+/-SE","0","4","20","21","following cold strat","Figure 3",NA,"Prunus avium"
"javanmard14","exp1","SC","Prunus","avium",NA,"Y","N",NA,NA,NA,NA,NA,"1920","2011","2011",NA,NA,NA,NA,NA,"4+/-0.5","28","13+/-0.5",NA,NA,"GA3","500","0.5","Y","mechanical","Y","1% NaOCL","20",NA,"germ.rt","0.226","+/-SE","0","4","20","21","following cold strat","Figure 3",NA,"Prunus avium"
"javanmard14","exp1","SC","Prunus","avium",NA,"Y","N",NA,NA,NA,NA,NA,"1920","2011","2011",NA,NA,NA,NA,NA,"4+/-0.5","42","13+/-0.5",NA,NA,"GA3","500","0.5","Y","mechanical","Y","1% NaOCL","20",NA,"germ.rt","1.73","+/-SE","indistinguishable","4","20","21","following cold strat","Figure 3",NA,"Prunus avium"
"javanmard14","exp1","SC","Prunus","avium",NA,"Y","N",NA,NA,NA,NA,NA,"1920","2011","2011",NA,NA,NA,NA,NA,"4+/-0.5","56","13+/-0.5",NA,NA,"GA3","500","0.5","Y","mechanical","Y","1% NaOCL","20",NA,"germ.rt","2.278","+/-SE","indistinguishable","4","20","21","following cold strat","Figure 3",NA,"Prunus avium"
"javanmard14","exp1","SC","Prunus","avium",NA,"Y","N",NA,NA,NA,NA,NA,"1920","2011","2011",NA,NA,NA,NA,NA,"4+/-0.5","28","13+/-0.5",NA,NA,"GA3","1000","0.5","Y","mechanical","Y","1% NaOCL","20",NA,"germ.rt","0.31","+/-SE","0","4","20","21","following cold strat","Figure 3",NA,"Prunus avium"
"javanmard14","exp1","SC","Prunus","avium",NA,"Y","N",NA,NA,NA,NA,NA,"1920","2011","2011",NA,NA,NA,NA,NA,"4+/-0.5","42","13+/-0.5",NA,NA,"GA3","1000","0.5","Y","mechanical","Y","1% NaOCL","20",NA,"germ.rt","2.794","+/-SE","indistinguishable","4","20","21","following cold strat","Figure 3",NA,"Prunus avium"
"javanmard14","exp1","SC","Prunus","avium",NA,"Y","N",NA,NA,NA,NA,NA,"1920","2011","2011",NA,NA,NA,NA,NA,"4+/-0.5","56","13+/-0.5",NA,NA,"GA3","1000","0.5","Y","mechanical","Y","1% NaOCL","20",NA,"germ.rt","2.714","+/-SE","indistinguishable","4","20","21","following cold strat","Figure 3",NA,"Prunus avium"
"muller03","exp1","SC","Fagus","sylvatica",NA,"Y","N","France",NA,NA,NA,"Europe",NA,"1998","2001","dry","1095",NA,"-5","cold stratification","3","35","15/5",NA,NA,NA,NA,NA,"N",NA,"Y","water",NA,"N","per.germ","59.3",NA,NA,"4","50","28","storage ends","Table1a","per.germ is average of 3 seedlots","Fagus sylvatica"
"muller03","exp1","SC","Fagus","sylvatica",NA,"Y","N","France",NA,NA,NA,"Europe",NA,"1998","2001","dry","1095",NA,"-5","cold stratification","3","21","15/5",NA,NA,"ethephon","101.15",NA,"N",NA,"Y","ethephon",NA,"N","per.germ","74.3",NA,NA,"4","50","28","storage ends","Table1a","per.germ is average of 3 seedlots","Fagus sylvatica"
"muller03","exp1","SC","Fagus","sylvatica",NA,"Y","N","France",NA,NA,NA,"Europe",NA,"1998","2001","dry","1095",NA,"-5","non-prechilled",NA,NA,"3",NA,NA,NA,NA,NA,"N",NA,"N",NA,NA,"N","per.germ","70.6",NA,NA,"4","50","28","storage ends","Table1a","per.germ is average of 3 seedlots","Fagus sylvatica"
"muller03","exp1","SC","Fagus","sylvatica",NA,"Y","N","France",NA,NA,NA,"Europe",NA,"1998","2001","dry","1095",NA,"-5","cold stratification","3","35","15/5",NA,NA,NA,NA,NA,"N",NA,"Y","water",NA,"N","germ.rt","7.8",NA,NA,"4","50","28","storage ends","Table1b","per.germ is average of 3 seedlots","Fagus sylvatica"
"muller03","exp1","SC","Fagus","sylvatica",NA,"Y","N","France",NA,NA,NA,"Europe",NA,"1998","2001","dry","1095",NA,"-5","cold stratification","3","21","15/5",NA,NA,"ethephon","101.15",NA,"N",NA,"Y","ethephon",NA,"N","germ.rt","8.8",NA,NA,"4","50","28","storage ends","Table1b","per.germ is average of 3 seedlots","Fagus sylvatica"
"muller03","exp1","SC","Fagus","sylvatica",NA,"Y","N","France",NA,NA,NA,"Europe",NA,"1998","2001","dry","1095",NA,"-5","non-prechilled",NA,NA,"3",NA,NA,NA,NA,NA,"N",NA,"N",NA,NA,"N","germ.rt","34.2",NA,NA,"4","50","28","storage ends","Table1b","per.germ is average of 3 seedlots","Fagus sylvatica"
"muller03","exp1","SC","Fagus","sylvatica",NA,"Y","N","France",NA,NA,NA,"Europe",NA,"1998","2001","dry","1095","7","-5","cold stratification","3","35","15/5",NA,NA,NA,NA,NA,"N",NA,"Y","water",NA,"N","per.germ","55.5",NA,NA,"4","50","28","storage ends","Table2","per.germ is average of 3 seedlots","Fagus sylvatica"
"muller03","exp1","SC","Fagus","sylvatica",NA,"Y","N","France",NA,NA,NA,"Europe",NA,"1998","2001","dry","1095","7","-5","cold stratification","3","21","15/5",NA,NA,"ethephon","101.15",NA,"N",NA,"Y","ethephon",NA,"N","per.germ","76",NA,NA,"4","50","28","storage ends","Table2","per.germ is average of 3 seedlots","Fagus sylvatica"
"muller03","exp1","SC","Fagus","sylvatica",NA,"Y","N","France",NA,NA,NA,"Europe",NA,"1998","2001","dry","1095","7","-5","non-prechilled",NA,NA,"3",NA,NA,NA,NA,NA,"N",NA,"N",NA,NA,"N","per.germ","70.8",NA,NA,"4","50","28","storage ends","Table2","per.germ is average of 3 seedlots","Fagus sylvatica"
"muller03","exp1","SC","Fagus","sylvatica",NA,"Y","N","France",NA,NA,NA,"Europe",NA,"1998","2001","dry","1095","9","-5","cold stratification","3","35","15/5",NA,NA,NA,NA,NA,"N",NA,"Y","water",NA,"N","per.germ","61.8",NA,NA,"4","50","28","storage ends","Table2","per.germ is average of 3 seedlots","Fagus sylvatica"
"muller03","exp1","SC","Fagus","sylvatica",NA,"Y","N","France",NA,NA,NA,"Europe",NA,"1998","2001","dry","1095","9","-5","cold stratification","3","21","15/5",NA,NA,"ethephon","101.15",NA,"N",NA,"Y","ethephon",NA,"N","per.germ","72.6",NA,NA,"4","50","28","storage ends","Table2","per.germ is average of 3 seedlots","Fagus sylvatica"
"muller03","exp1","SC","Fagus","sylvatica",NA,"Y","N","France",NA,NA,NA,"Europe",NA,"1998","2001","dry","1095","9","-5","non-prechilled",NA,NA,"3",NA,NA,NA,NA,NA,"N",NA,"N",NA,NA,"N","per.germ","70",NA,NA,"4","50","28","storage ends","Table2","per.germ is average of 3 seedlots","Fagus sylvatica"
"nawrot-chorabik21","exp1","TA","Pinus","sylvestris",NA,"Y","N","Jodłówka Forest Division, Krakow","49.991111","20.541111",NA,"Europe","1300",NA,NA,"dark refrigeration",NA,NA,"7","pelleted",NA,NA,"24","daylight; 80% soil humidity",NA,NA,NA,NA,"Y","pelleted","N",NA,NA,NA,"per.germ","16","SD","0.436","1","50","21",NA,"Figure 1","storage time not specified","Pinus sylvestris"
"nawrot-chorabik21","exp1","TA","Pinus","sylvestris",NA,"Y","N","Jodłówka Forest Division, Krakow","49.991111","20.541111",NA,"Europe","1300",NA,NA,"dark refrigeration",NA,NA,"7","non-pelleted",NA,NA,"24","daylight; 80% soil humidity",NA,NA,NA,NA,"N",NA,"N",NA,NA,NA,"per.germ","2.89","SD","0.497","1","50","21",NA,"Figure 1","storage time not specified","Pinus sylvestris"
"nawrot-chorabik21","exp1","TA","Pinus","sylvestris",NA,"Y","N","Jodłówka Forest Division, Krakow","49.991111","20.541111",NA,"Europe","1300",NA,NA,"dark refrigeration",NA,NA,"7","control, no dormancy breaking treatment",NA,NA,"24","white light; soil substrate","12",NA,NA,NA,"Y","pelleted","N",NA,NA,NA,"per.germ","4",NA,NA,"3","50","10",NA,"Table 2","storage time not specified; germ rate was determined 10 days after each treatment","Pinus sylvestris"
"nawrot-chorabik21","exp1","TA","Pinus","sylvestris",NA,"Y","N","Jodłówka Forest Division, Krakow","49.991111","20.541111",NA,"Europe","1300",NA,NA,"dark refrigeration",NA,NA,"7","control, no dormancy breaking treatment",NA,NA,"24","red-blue light; soil substrate","12",NA,NA,NA,"Y","pelleted","N",NA,NA,NA,"per.germ","4",NA,NA,"3","50","10",NA,"Table 2","storage time not specified; germ rate was determined 10 days after each treatment","Pinus sylvestris"
